vehID,orderID,tripID,time[s],lon,lat,dist[km],interval[s],speed[km/h],acc[m/s2],ele[m],grade[D],VSP[kW/t],osmid,braking,OpModeID
0.0,0.0,0.0,1477969226.0,104.07436511698737,30.727088685979663,0.012774852,1.0,46.761917,-0.329412,466.8434146993581,0.043263074,2.590053,,True,22
0.0,0.0,0.0,1477969227.0,104.07449392915886,30.727058540755305,0.012518833,1.0,45.576035,-0.09896083,466.2903902895507,0.030912926,4.944417,,False,23
0.0,0.0,0.0,1477969228.0,104.07461967789604,30.727027518161066,0.012518637,1.0,45.219776,0.16828766,465.9032732026855,-0.002317983,5.2773747,,False,23
0.0,0.0,0.0,1477969229.0,104.07474501657806,30.72699529896549,0.01280146,1.0,45.82561,0.45110294,465.9322912418798,-0.0015867417,8.145811,,False,24
0.0,0.0,0.0,1477969230.0,104.0748728285498,30.726961338794304,0.013373769,1.0,47.44958,0.7382248,465.9526038693159,-0.0010631883,12.106318,,False,27
0.0,0.0,0.0,1477969231.0,104.07500605464767,30.72692503698751,0.014235046,1.0,50.10719,1.0263687,465.9668227085211,-0.00069920294,16.917372,,False,27
0.0,0.0,0.0,1477969232.0,104.07514763570802,30.726885792885103,0.015384905,1.0,53.802116,1.3146613,465.9767758959648,-0.00045286148,22.702616,,False,28
0.0,0.0,0.0,1477969233.0,104.07530051256728,30.726843005827103,0.01682312,1.0,58.534897,1.4017097,465.9837431271753,-0.00028990232,26.316555,,False,29
0.0,0.0,0.0,1477969234.0,104.07546762606177,30.726796075153505,0.018262137,1.0,63.58105,0.62346077,465.9886201890227,-0.00018694106,14.629854,,False,27
0.0,0.0,0.0,1477969235.0,104.07564904912516,30.726745169856336,0.018552061,1.0,65.82551,-0.6156118,465.9920341323159,-0.00012881374,-7.3670726,,True,21
0.0,0.0,0.0,1477969236.0,104.07583338308034,30.726693537535724,0.017405419,1.0,63.60931,-1.549289,465.9944238926211,-0.017330386,-25.258503,,True,0
0.0,0.0,0.0,1477969237.0,104.0760063613474,30.72664519544381,0.015455983,1.0,58.031868,-0.61667496,466.2960967248348,-0.013661885,-9.168254,,True,21
0.0,0.0,0.0,1477969238.0,104.07616004200342,30.72660247005076,0.015238999,1.0,55.81184,1.3198177,466.5072677073844,0.009985909,23.373308,,False,28
0.0,0.0,0.0,1477969239.0,104.07631178175308,30.726560924698703,0.017388742,1.0,60.563183,2.9401677,466.35508739516905,0.0061260834,54.750637,,False,30
0.0,0.0,0.0,1477969240.0,104.076485261958,30.72651443194784,0.021023346,1.0,71.14779,1.995384,466.2485611766184,0.003546916,44.436253,,False,30
0.0,0.0,0.0,1477969241.0,104.07669530662524,30.72645906546528,0.022613822,1.0,78.33117,-0.33660874,466.1739928236328,0.015573191,-0.6036636,,True,21
0.0,0.0,0.0,1477969242.0,104.07692131034368,30.726399703345983,0.021277787,1.0,77.11938,-2.502579,465.82179497654295,-0.0025125449,-47.447575,,True,0
0.0,0.0,0.0,1477969243.0,104.07713381034768,30.72634342479185,0.017846936,1.0,68.11009,-2.2915196,465.8752564835801,0.014711656,-37.01674,,True,0
0.0,0.0,0.0,1477969244.0,104.0773117544088,30.726295413066595,0.015645871,1.0,59.860622,-0.7853998,465.6126795385061,0.011747215,-9.120082,,True,21
0.0,0.0,0.0,1477969245.0,104.07746773244794,30.72625326768106,0.015505951,1.0,57.033184,0.63037753,465.4288756769543,-0.03038783,9.67897,,False,25
0.0,0.0,0.0,1477969246.0,104.07762274492327,30.72621269220789,0.01674309,1.0,59.30254,0.09462585,465.900212973868,-0.019703258,1.627906,,False,22
0.0,0.0,0.0,1477969247.0,104.07779074529124,30.72617067048527,0.016608108,1.0,59.643196,-1.508197,466.2301490817076,-0.013905279,-24.08649,,True,0
0.0,0.0,0.0,1477969248.0,104.07795749900144,30.72612930741352,0.014412987,1.0,54.213684,-2.8616962,466.4611043571953,0.00959739,-39.062355,,True,0
0.0,0.0,0.0,1477969249.0,104.0781017245018,30.72609198815849,0.01097122,1.0,43.91158,-1.8871454,466.3227730500368,0.008825764,-21.120182,,True,0
0.0,0.0,0.0,1477969250.0,104.07821046109224,30.726060742760623,0.009501739,1.0,37.117855,0.3398666,466.2259411350257,0.007133556,3.714953,,False,13
0.0,0.0,0.0,1477969251.0,104.0783040314806,30.72603218075863,0.010796039,1.0,38.341377,2.43013,466.158158794518,0.0043948833,27.763937,,False,16
0.0,0.0,0.0,1477969252.0,104.0784110792269,30.726001556565784,0.014121996,1.0,47.089844,2.3883984,466.1107111561626,0.0023518833,33.85945,,False,30
0.0,0.0,0.0,1477969253.0,104.0785524914321,30.725965273905825,0.01649251,1.0,55.68808,1.1782569,466.0774978093138,-0.01677881,18.36997,,False,28
0.0,0.0,0.0,1477969254.0,104.07871812936152,30.72592433374421,0.017152134,1.0,59.929802,-0.15066223,466.35424846651966,-0.011294059,-1.7716475,,False,21
0.0,0.0,0.0,1477969255.0,104.07889009782158,30.725880886356848,0.016431935,1.0,59.387417,-0.5972118,466.54797392656377,-0.026503624,-10.111839,,True,21
0.0,0.0,0.0,1477969256.0,104.07905398778708,30.725836832339606,0.015643345,1.0,57.237457,-0.5534912,466.9835817485946,-0.038650572,-10.780113,,True,0
0.0,0.0,0.0,1477969257.0,104.07920933490657,30.72579307356819,0.015108592,1.0,55.24489,-0.35409868,467.5885072240162,-0.008170522,-4.8081307,,True,21
0.0,0.0,0.0,1477969258.0,104.07935916099704,30.725750262238257,0.014839947,1.0,53.97013,-0.06719444,467.71195505681135,-0.005822966,0.5891318,,False,22
0.0,0.0,0.0,1477969259.0,104.07950658245612,30.72570888921143,0.014895711,1.0,53.728233,0.25758278,467.798368539768,-0.0040608402,5.9581704,,False,23
0.0,0.0,0.0,1477969260.0,104.07965509400456,30.72566880001316,0.015292484,1.0,54.65553,0.51785684,467.8588579778376,0.016847035,12.4543085,,False,27
0.0,0.0,0.0,1477969261.0,104.07980828494368,30.72562967883484,0.015921887,1.0,56.519814,0.44663206,467.6012005844863,0.011327329,11.9435835,,False,25
0.0,0.0,0.0,1477969262.0,104.07996846778371,30.725590990922026,0.016337994,1.0,58.12769,0.19862914,467.42084040914045,0.04442249,12.066655,,False,27
0.0,0.0,0.0,1477969263.0,104.08013284787074,30.725551325736824,0.016430337,1.0,58.842754,-0.025248539,466.6945882863984,0.03093146,8.18894,,False,24
0.0,0.0,0.0,1477969264.0,104.08029735375963,30.7255090537955,0.01630914,1.0,58.75186,0.030210758,466.1862118004789,0.021816421,7.9555874,,False,24
0.0,0.0,0.0,1477969265.0,104.08045923020416,30.725463218471308,0.01636312,1.0,58.86062,0.22991088,465.8303482603352,0.015222357,10.166669,,False,25
0.0,0.0,0.0,1477969266.0,104.08062098675352,30.72541555456553,0.016678616,1.0,59.688297,0.38119003,465.58124378223465,-0.0075320695,9.945533,,False,25
